,age,sex,education,income,east-west,happiness,health,lived_abroad,orientation,Emb_dim1,Emb_dim2
499,77,Female,2,294,West,8,2,No,6,-0.3950509141497439,-0.39290372731479195
500,24,Female,4,600,West,8,4,Yes,1,-0.46473630579792663,-0.3843322621711341
501,64,Male,5,1900,East,10,5,No,6,0.2572739085358388,0.1688606678296767
502,66,Female,2,1400,West,9,4,No,6,-0.01304404137133453,0.4468968687621288
503,60,Male,2,2500,West,10,3,No,3,0.390386257496163,-0.20503158688655052
504,66,Male,2,720,East,9,3,No,1,-0.43617229069796276,-0.2633047576762352
505,32,Male,3,1438,East,8,4,No,9,0.013755991641700091,0.4410427156057875
506,54,Male,3,1500,East,6,3,Yes,2,0.04762338941706169,0.5376406119223355
507,62,Female,2,950,West,5,1,No,2,-0.27050293637217543,0.06952415089996575
508,20,Male,3,1400,West,8,4,No,6,-0.01040556796242833,0.37557003130248984
509,46,Female,5,3300,West,9,5,Yes,6,0.5312423970514639,-0.45684845331970914
510,53,Female,4,1200,East,7,3,No,3,-0.1698531378989724,0.3685051511788732
511,75,Female,2,900,West,8,4,No,6,-0.31738866583700415,-0.018341649093099162
512,76,Male,2,1350,West,8,2,No,3,-0.05035576767502327,0.37326284849826546
513,64,Male,2,1185,West,9,3,No,5,-0.18710246783947695,0.3364559373027621
514,73,Female,3,2500,West,8,3,No,5,0.3739338959252647,-0.1925120675175081
515,40,Male,5,1900,East,7,4,No,3,0.2593642563175826,0.1712697829366299
516,23,Male,5,3000,West,10,5,No,6,0.4036830705247948,-0.3246734883288666
517,67,Male,2,1438,West,9,4,No,6,0.013755991641700023,0.44104271560578745
518,40,Female,3,1400,East,6,2,No,1,-0.013525182280350392,0.45342889885972404
519,50,Male,3,1600,East,7,4,No,5,0.08549788317971727,0.4779591210279483
520,53,Male,3,800,East,7,2,No,6,-0.3957720333445392,-0.1676142965164276
521,46,Female,5,1600,West,10,5,No,6,0.08729099262799743,0.48099696385641894
522,50,Female,3,820,East,6,2,No,5,-0.33204990578990007,-0.1151500814876898
523,68,Male,5,2100,West,8,2,No,2,0.3264109948274538,0.02058567277201977
524,55,Female,3,1350,West,6,5,No,9,-0.04720789464994064,0.374688924824971
525,54,Female,2,1438,West,7,4,No,6,0.013755991641699888,0.4410427156057872
526,31,Female,3,2000,West,8,5,Yes,2,0.294498221887571,0.0869803571136574
527,40,Male,3,1700,West,9,3,No,6,0.1254162202059284,0.3410926862258942
528,48,Female,5,1500,West,7,4,No,6,0.048439688007196814,0.53316494589792
529,23,Male,5,400,East,8,5,Yes,2,-0.4314030368859636,-0.4247897924448538
530,57,Female,2,780,West,8,2,No,3,-0.4041392983835876,-0.21268410150098158
531,66,Male,5,1600,West,8,4,No,3,0.08419749173995254,0.4400643792399271
532,76,Female,2,1200,West,8,4,No,6,-0.1584740591945498,0.34200334310370767
533,67,Female,2,2125,West,10,3,No,3,0.3662650745047083,0.0004803989570145232
534,51,Female,3,896,East,7,1,No,2,-0.3064555345905952,-0.033608424444706284
535,76,Male,5,8000,West,9,4,No,3,0.25826075822369765,-0.2345400759791434
536,59,Female,4,1700,West,10,3,No,5,0.13000100854853303,0.36512603503840196
537,37,Male,3,3200,West,10,4,No,6,0.4890937635642916,-0.41605151479717545
538,79,Female,2,980,East,8,4,No,6,-0.2726525479956103,0.10393190030918505
539,74,Male,3,850,West,10,2,No,3,-0.32673378297943206,-0.07719617522894175
540,65,Male,5,8000,East,8,4,No,3,0.2582607582236977,-0.2345400759791433
541,60,Female,5,5500,West,10,5,No,2,0.31453253197602865,-0.2852043964212076
542,19,Female,5,700,West,7,5,Yes,1,-0.3829336753823504,-0.2594148669190033
543,63,Male,3,1500,East,8,2,No,6,0.04208600428586211,0.5046953804675558
544,75,Male,3,1700,West,8,4,No,6,0.1220554546397507,0.32360665028345553
545,72,Male,2,1050,West,10,2,No,6,-0.24842352709805943,0.20540804235456941
546,20,Male,2,440,East,7,4,No,9,-0.4438076697667668,-0.43430994651378113
547,64,Female,2,700,West,10,4,No,3,-0.4358886893779712,-0.28017078428230296
548,80,Female,5,1200,West,9,5,No,5,-0.15268108993446586,0.33028363438743485
549,32,Male,2,1300,East,3,4,Yes,1,-0.08845121271143763,0.3472699447905319
550,76,Male,3,820,West,4,4,No,6,-0.32615893016211084,-0.11155388692954933
551,75,Female,3,1500,East,9,4,No,1,0.038398277049824264,0.45800950518162525
552,59,Female,2,450,West,9,4,No,2,-0.45201756737077614,-0.44042043661199654
553,46,Female,5,2500,East,9,4,No,9,0.3824517901178694,-0.19969486917504486
554,62,Female,2,1200,West,10,4,No,3,-0.16334370051896685,0.36549115554644707
555,63,Male,2,2000,West,7,3,No,9,0.3018097419412566,0.08480897197158438
556,36,Female,2,1500,West,7,3,Yes,2,0.04059156047951733,0.4625275202711608
557,21,Male,5,700,West,7,5,Yes,2,-0.3866411327267195,-0.2610362561797119
558,37,Female,5,1500,West,9,3,No,5,0.041319881415016906,0.4897837037479848
559,76,Female,3,800,West,10,4,No,6,-0.36620674343670123,-0.14905870769667978
560,51,Female,5,800,West,7,4,No,2,-0.396148465513024,-0.16889387875091924
561,26,Female,5,1620,West,9,4,No,2,0.10498904800788136,0.3995990944721947
562,88,Male,5,3000,West,10,5,No,9,0.41244720459998985,-0.33284584028054814
563,47,Female,3,758,West,5,2,No,6,-0.4033368091745212,-0.22113307115704942
564,70,Male,2,2100,West,8,3,No,6,0.32092877013346055,0.02284935201167508
565,48,Male,5,6250,West,5,2,No,5,0.2821816738224681,-0.2564018888411793
566,66,Female,2,720,East,2,2,No,9,-0.4379157563617581,-0.2637443322556289
567,20,Male,5,500,West,10,5,No,3,-0.48576481969156066,-0.46177894178721274
568,64,Male,3,1400,West,5,5,No,5,-0.012634710490802128,0.4515624877936793
569,40,Male,3,1700,East,3,4,No,9,0.12541622020592855,0.3410926862258943
570,35,Female,3,1250,West,9,4,No,6,-0.13745919079084584,0.3688185096915099
571,59,Female,3,2000,East,9,5,No,6,0.30917526019282005,0.08572558811495527
572,36,Male,4,3500,West,8,5,No,5,0.4597016826989149,-0.40415205720492553
573,46,Male,5,1800,East,8,3,Yes,1,0.1695202975338551,0.23884423533430096
574,34,Male,3,1600,East,7,4,No,9,0.08012965086164113,0.41240555623601755
575,76,Female,3,750,West,9,3,No,1,-0.4148268251939591,-0.23322054879831172
576,78,Male,2,1220,East,7,2,No,1,-0.14325076524814503,0.36543549642060547
577,53,Male,4,1500,East,9,4,No,9,0.046652133151210556,0.531413041726073
578,25,Female,5,2150,West,6,3,No,3,0.33870183976359486,-0.047763490192711124
579,62,Female,5,2600,West,10,3,Yes,5,0.3992256568923231,-0.24047023582308924
580,34,Male,2,1188,West,10,3,Yes,3,-0.1825873385531888,0.3314044111077712
581,72,Male,5,3000,West,7,4,No,6,0.4313840405828246,-0.3484204346748961
582,76,Male,2,1300,East,10,1,No,3,-0.09216942651999314,0.35427781953511117
583,48,Male,5,3000,West,7,3,No,3,0.44968154406206395,-0.36755488507856027
584,18,Male,5,400,West,9,3,No,6,-0.429229199744149,-0.4227693851546888
585,36,Female,5,1600,West,8,5,Yes,3,0.08343951916508785,0.43155501902695914
586,68,Female,3,890,West,10,4,Yes,6,-0.30827182775777723,-0.039185039140134235
587,40,Male,2,460,East,3,2,No,1,-0.4706229005840291,-0.45471476942470046
588,42,Male,3,2500,West,8,3,No,2,0.38255675215423773,-0.19998233355636832
589,71,Female,3,300,West,8,3,Yes,5,-0.39719307556522704,-0.39479375800722555
590,53,Female,3,1400,East,10,4,No,3,-0.00965873811367934,0.4934324582855383
591,43,Female,3,1600,West,8,4,No,11,0.08200431346526108,0.44357275062875107
592,52,Female,3,1200,West,8,4,No,2,-0.16662749014910214,0.3643967009164475
593,41,Female,3,700,West,7,4,No,3,-0.42983074110343766,-0.2758270326886078
594,55,Male,5,4500,West,9,4,No,2,0.3551007313476042,-0.3201616782641994
595,32,Female,3,765,West,9,5,No,3,-0.40261444847703165,-0.2185985821243181
596,60,Female,3,400,East,7,3,No,6,-0.43138276700878786,-0.4247072809286986
597,51,Male,3,1625,West,8,3,No,3,0.10557601746321509,0.3987394891956687
598,76,Female,2,1300,West,10,3,Yes,5,-0.09216942651999341,0.35427781953511134
599,66,Female,3,1000,East,9,1,No,6,-0.2748267841866865,0.14908262871953856
600,46,Female,3,938,East,5,2,No,1,-0.2729301308979191,0.043709594992481726
601,24,Male,3,1100,East,7,4,No,1,-0.19733374830494474,0.24958561745219085
602,50,Female,3,450,West,8,4,No,6,-0.44568245106115567,-0.4351133638444607
603,51,Female,5,3500,West,7,3,Yes,2,0.47454382897001485,-0.4166468428821975
604,28,Female,5,450,West,9,5,Yes,2,-0.45002198715465164,-0.43912536748705205
605,54,Female,5,1000,West,5,2,No,1,-0.2663476345065026,0.1460020575416534
606,76,Male,2,1000,East,9,2,No,5,-0.2596674195316939,0.14283732073424446
607,46,Male,5,3500,East,8,5,No,6,0.4723758667601654,-0.4146860554926303
608,63,Male,4,2000,West,9,3,No,2,0.30368160296793045,0.08764634920234717
609,76,Male,2,1200,East,6,3,No,1,-0.1584790895213352,0.3419960894909761
610,72,Male,2,3300,West,8,1,No,3,0.5291990074553476,-0.4553437793909241
611,65,Male,2,1650,West,7,3,No,3,0.11491253319349831,0.3870515774430221
612,51,Male,3,1100,East,8,4,No,9,-0.2520810945553076,0.32547317969613077
613,71,Female,2,1400,East,8,3,No,9,-0.014045754164279112,0.43523403656914583
614,62,Female,3,688,East,6,4,No,1,-0.3870996010420437,-0.26899684209187036
615,72,Male,3,4200,West,8,3,No,6,0.3590281181281131,-0.32256547766549076
616,42,Male,2,200,West,7,2,No,9,-0.32860892149952053,-0.32726320447434254
617,44,Male,2,1800,West,8,4,No,3,0.1684888075777096,0.2406392869855802
618,32,Female,5,4800,West,10,4,No,6,0.34905866903610344,-0.3159969293945874
619,62,Female,5,600,East,7,2,No,6,-0.455618869896317,-0.3745459830133435
620,52,Female,2,710,East,5,2,No,1,-0.43043685909259416,-0.2660632958117812
621,67,Female,2,1000,West,10,5,Yes,2,-0.2748446682644017,0.1490511736219913
622,53,Female,4,900,West,6,4,No,2,-0.3333419788572964,-0.008917199762134459
623,76,Female,2,1800,East,7,2,No,6,0.1660684147489577,0.24794621747129003
624,75,Male,3,950,East,5,3,No,3,-0.27540950897028543,0.07375030955027646
625,73,Male,2,1400,East,8,4,No,6,-0.014844730027155943,0.4259127127688697
626,71,Male,2,1625,West,5,3,No,3,0.10481507273010604,0.3995695720159091
627,26,Female,5,450,West,9,3,No,6,-0.4479228172132449,-0.43740661629139854
628,50,Male,3,3000,West,9,5,No,3,0.466820733902001,-0.3825282863352446
629,52,Female,3,1234,East,9,4,No,3,-0.13814181702338701,0.3656681476959999
630,20,Female,5,1100,West,9,4,Yes,1,-0.19602052361449301,0.24875538307987916
631,38,Female,5,3225,West,8,4,No,2,0.4874509949688386,-0.4160002649018067
632,74,Female,2,1100,West,10,4,No,2,-0.2234986510671973,0.2792520989820973
633,38,Female,3,450,West,9,4,Yes,3,-0.44990433054035933,-0.43864575546599305
634,67,Female,5,2000,East,8,4,No,2,0.30576481039118136,0.09359563929457299
635,44,Female,3,1100,West,10,4,No,2,-0.22974496468298927,0.2980053480718217
636,70,Male,2,1100,East,5,3,No,9,-0.23216628934546785,0.2893944661295193
637,63,Male,2,1200,West,6,4,No,6,-0.1633509775820622,0.3654726142187384
638,43,Male,5,4200,West,8,4,No,3,0.3590638976177076,-0.3226975232185205
639,32,Male,4,8750,West,10,5,Yes,6,0.25608065519666173,-0.23253200119117193
640,59,Male,3,1500,East,7,2,Yes,9,0.047211426614438654,0.5376129285138189
641,82,Female,1,1200,East,6,2,No,6,-0.15268108993446547,0.3302836343874346
642,85,Female,3,2000,West,5,2,No,3,0.2728235486101866,0.07820814964298149
643,78,Female,3,680,West,10,3,No,6,-0.38799658799270254,-0.2723797508426222
644,88,Female,2,1000,East,8,3,No,6,-0.24275042603962008,0.13692357226372534
645,69,Male,2,1100,West,10,3,No,6,-0.23142885659817194,0.2907849009869513
646,47,Male,5,2200,East,9,5,No,9,0.34469201339719535,-0.06529412533904307
647,65,Female,2,795,West,10,3,No,6,-0.40139469921284887,-0.19231871517623625
648,33,Male,3,1063,East,8,4,No,6,-0.24790840937686962,0.20660703163300684
649,39,Male,5,2300,East,8,4,No,2,0.3352403368812868,-0.11794667626383937
650,59,Female,3,2125,West,8,3,No,3,0.3643777010453481,0.001434341623897546
651,73,Female,3,2000,West,10,3,No,2,0.295081806486926,0.08947132889742015
652,45,Male,2,1500,East,6,4,Yes,2,0.046566376352820855,0.5206071344713991
653,78,Female,2,4500,West,9,2,Yes,1,0.3548970033769101,-0.31940497550783653
654,47,Male,5,2125,West,8,3,No,3,0.37195678375092944,-0.0024984001047237605
655,25,Male,3,2000,West,9,4,No,9,0.2760114325762006,0.07492322860536489
656,41,Male,5,4500,West,9,4,No,5,0.35500691626234687,-0.31981308225250843
657,82,Male,2,1500,West,10,3,No,2,0.036228786036758026,0.438174220501872
658,64,Female,3,1100,West,9,3,No,3,-0.24449004181337175,0.30591243889341346
659,33,Female,3,1050,East,9,2,No,11,-0.24894797384445183,0.20418044619152798
660,53,Female,3,450,East,8,3,No,2,-0.44990705054104535,-0.4386561703373421
661,59,Male,5,2125,West,9,4,No,3,0.36624745967494077,0.0005344929059633628
662,65,Female,3,1100,East,8,4,No,3,-0.24164513812087957,0.3012251635498255
663,72,Female,2,880,East,5,3,No,3,-0.3085968604893444,-0.045140989465358584
664,89,Male,4,1800,East,7,1,Yes,3,0.15418140408378592,0.2297372462526475
665,76,Female,1,500,East,9,4,No,3,-0.48180762161612256,-0.4593156166012854
666,26,Female,5,1200,West,10,5,Yes,6,-0.15444637769324368,0.3257034094423316
667,36,Male,3,1400,East,5,3,No,6,-0.009613904297768497,0.42553200549499554
668,40,Female,4,1700,West,9,3,No,5,0.1254162202059284,0.341092686225894
669,79,Male,2,1600,West,5,4,No,6,0.07594313482886497,0.4012147724392372
670,38,Male,2,2300,West,10,2,Yes,2,0.33365506971033154,-0.11792924803627501
671,20,Female,5,1750,West,10,4,Yes,2,0.13044663681775975,0.2526236651000344
672,28,Female,4,2150,West,9,5,No,3,0.338701839763595,-0.0477634901927113
673,21,Female,5,660,West,9,4,No,2,-0.38419102612427836,-0.2766315998575605
674,28,Female,5,1500,East,7,4,No,1,0.039076348771161305,0.4445792457932898
675,52,Male,5,3800,East,7,4,Yes,1,0.43162587415387704,-0.38511772926443366
676,51,Female,3,1500,West,10,4,No,2,0.047724388123782775,0.5311994867408482
677,33,Female,3,770,West,8,4,No,6,-0.40186612465274435,-0.2159764883223845
678,75,Female,2,1625,West,10,3,No,2,0.10481507273010597,0.39956957201590815
679,56,Female,5,1625,East,8,4,No,5,0.10554793452030663,0.3987286290266091
680,48,Female,3,813,West,8,4,No,6,-0.34086872020163306,-0.12314551939171614
681,60,Female,5,2125,West,8,5,No,6,0.3605782857167995,0.0034364643601921497
682,57,Male,3,1400,East,8,4,No,9,-0.010501325127971438,0.48404601478748954
683,74,Male,2,1150,East,8,5,No,1,-0.21077695921133452,0.350040484137922
684,67,Female,5,813,East,7,4,No,6,-0.3398034739670346,-0.12490334706971806
685,58,Female,4,2000,West,3,3,No,6,0.3038537593848562,0.0837097038535075
686,69,Male,3,850,East,5,2,No,6,-0.3286702410941292,-0.07829561864316587
687,57,Male,3,2000,East,9,3,No,5,0.3138766340656459,0.08928289666461477
688,56,Female,5,500,West,9,4,No,2,-0.4859535320522943,-0.46254254740988754
689,27,Male,3,2300,East,9,5,Yes,6,0.3330921419377746,-0.11616567337486773
690,27,Female,5,400,East,7,2,No,2,-0.42922919974414847,-0.4227693851546891
691,67,Female,3,1650,East,9,4,No,1,0.11457879460641208,0.38479867174969584
692,35,Female,2,2000,West,10,4,No,6,0.2996834308808177,0.08607455060233644
693,79,Female,2,630,East,7,3,No,6,-0.396633374033629,-0.30564107425122317
694,49,Male,5,4000,West,8,4,No,2,0.41506968009286455,-0.37235489441130315
695,61,Female,3,500,East,8,2,No,6,-0.4838836875371067,-0.46094131586730397
696,42,Female,3,800,West,5,3,No,6,-0.3895903541451788,-0.17391302102526468
697,41,Male,3,2375,West,8,4,No,5,0.3299941768257424,-0.13133898197107644
698,34,Male,5,100,West,7,2,Yes,5,-0.2796904492146308,-0.27832425961047724
699,63,Male,2,1650,West,7,3,No,3,0.11567647701174179,0.3860842695831995
700,47,Female,5,3500,West,9,5,No,6,0.47448978002357806,-0.41644744951532764
701,60,Female,5,4500,East,9,4,Yes,2,0.35508704549704956,-0.3201112593135047
702,32,Female,5,3300,West,9,4,Yes,2,0.5117622110028629,-0.4392942550562883
703,18,Female,5,65,West,9,5,No,1,-0.2796904492146305,-0.2783242596104774
704,45,Male,5,5500,West,8,4,Yes,3,0.31236018814760214,-0.2832255837105397
705,67,Male,5,860,East,6,3,Yes,9,-0.3212419293766867,-0.0698274638521356
706,22,Female,5,400,West,7,5,No,3,-0.4292291997441489,-0.42276938515468837
707,33,Male,5,3000,West,9,4,No,3,0.42104135067834353,-0.34042581112379355
708,41,Female,4,1313,West,9,5,No,6,-0.0716641329108239,0.363131654484969
709,65,Male,5,660,East,3,2,No,9,-0.3879845456946821,-0.27856220866776543
710,57,Male,3,7000,West,10,4,No,9,0.26697457405631286,-0.24254738107981783
711,84,Male,4,1100,West,9,2,Yes,3,-0.20686948677496772,0.25379169076948255
712,58,Male,2,2000,West,8,4,No,3,0.3127647716068792,0.08818726161303048
713,29,Male,3,1100,East,7,4,No,9,-0.20457434541102215,0.2590581397947316
714,69,Female,5,2650,West,10,5,No,3,0.4277386532964288,-0.27811997931643256
715,66,Male,3,563,East,7,3,No,9,-0.47990297904287826,-0.43144156916219356
716,57,Male,3,3500,West,8,4,No,6,0.48081843398156726,-0.4216833477232531
717,35,Male,4,1000,West,9,4,No,1,-0.24410642717187042,0.14995699446379088
718,80,Male,2,1200,West,5,4,Yes,6,-0.15375796109077813,0.3316526507258514
719,54,Female,2,1100,West,5,2,No,9,-0.25589615294454854,0.33153530512198415
720,83,Female,2,1400,West,8,1,No,3,-0.011221334065842505,0.3865890779080824
721,70,Male,3,615,East,6,2,No,1,-0.4249694759234714,-0.3388061133918427
722,59,Male,2,1900,West,8,3,No,9,0.25419095883670934,0.1686362373297736
723,51,Male,5,1900,West,5,4,Yes,1,0.2627085375049164,0.16767058491995057
724,29,Female,5,1300,East,9,5,No,9,-0.08421386623909488,0.3313598237405583
725,69,Male,4,1500,West,9,5,No,3,0.04006967676024605,0.4754240719130989
726,64,Female,2,1009,West,10,5,No,6,-0.25476682527928973,0.19757539152191622
727,58,Male,3,3400,West,9,2,No,5,0.5056786455145487,-0.4409585445742825
728,46,Female,3,800,West,9,4,No,5,-0.40139285650423495,-0.17582423796019228
729,34,Female,5,2125,East,8,4,No,3,0.33674141837454136,-0.009468906574773946
730,48,Female,3,1188,East,9,4,No,9,-0.18704727662868778,0.33659390765215635
731,57,Male,5,6000,West,9,2,Yes,5,0.2952301873795284,-0.2683288125114088
732,70,Female,3,1800,West,8,4,No,6,0.16823489049723828,0.25012269840218
733,58,Female,5,3500,West,8,5,No,2,0.4808184339815675,-0.4216833477232526
734,67,Female,2,450,West,10,4,No,2,-0.44779063240312006,-0.43686824983924305
735,33,Female,3,1200,West,10,5,No,3,-0.15818549503426513,0.33465686936671074
736,30,Male,3,2200,West,5,4,Yes,9,0.34746295395478477,-0.06883475856952231
737,60,Male,3,1188,East,6,3,Yes,6,-0.18710246783947668,0.33645593730276196
738,44,Female,5,700,West,6,4,No,2,-0.431990383749691,-0.27778975624634733
739,47,Female,5,2000,West,9,4,Yes,6,0.3039691411562225,0.08700012175723675
740,44,Female,2,1100,West,10,2,No,9,-0.22770396251054628,0.2953153188745277
741,20,Male,3,680,East,8,5,No,6,-0.3881041110032565,-0.2727466656644285
742,25,Male,5,1000,West,8,4,No,9,-0.23707771634841074,0.14743578204483615
743,23,Male,5,2050,West,9,5,No,5,0.28743816295812363,0.045790417010842945
744,32,Male,5,2450,West,8,4,Yes,3,0.3600253207611057,-0.17271495534458606
745,51,Female,3,1700,East,8,4,No,5,0.13109445839863293,0.36625552061901917
746,62,Female,4,2750,West,8,4,No,2,0.3999386770735807,-0.28236533209609443
747,68,Male,2,780,West,9,2,No,6,-0.40170182396838594,-0.2098155492519057
748,57,Female,5,2125,West,9,5,No,2,0.36434951704017143,0.0015290970405606368
